"Recipe","File","Line"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","45"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","48"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","51"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","54"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","57"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","60"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","62"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","67"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","70"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPublicationEligibilityPolicy.cs","142"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryTextCapture.cs","27"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","49"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","68"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","78"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","79"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","82"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","83"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationCoordinator.cs","89"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryQueryBinding.cs","14"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","75"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","78"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","79"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","119"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","122"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","132"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","141"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","187"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderReconciliationPlanner.cs","199"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","310"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","315"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","389"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","469"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","470"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","474"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceIdentity.cs","29"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","14"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","16"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","36"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","43"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","44"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","45"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","46"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryTransferBatch.cs","20"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryTransferBatch.cs","22"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryTransferBatch.cs","41"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryTransferBatch.cs","44"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","42"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","44"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","53"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","55"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","61"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","64"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","65"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","123"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","124"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","126"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","128"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","129"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","130"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","131"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceProjection.cs","132"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryReadStore.cs","17"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryReadStore.cs","25"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryReadStore.cs","26"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryReadStore.cs","37"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Abstractions/HistoryCanonicalInvocation.cs","8"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderServiceIdentityStore.cs","41"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderServiceIdentityStore.cs","42"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Abstractions/HistoryInvocation.cs","63"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","9"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","10"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","11"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","12"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","18"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","19"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","20"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","21"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","26"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","29"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","35"
"inline.linq_select_where_order_group","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPolicyRetention.cs","40"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","36"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","39"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","201"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","221"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","295"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","314"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","379"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","389"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","397"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","398"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","209"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","210"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","307"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","309"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","310"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSyncService.cs","317"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderThinkingCapabilityMapper.cs","42"
"inline.linq_select_where_order_group","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderThinkingCapabilityMapper.cs","59"
"inline.all_any","src/MAF/Common/CanDoItAll.AgentFramework.Persistence/History/FileHistoryReadyQueue.cs","61"
"inline.all_any","src/MAF/Common/CanDoItAll.AgentFramework.Persistence/History/FileHistoryJournalStorage.cs","37"
"inline.all_any","src/MAF/Common/CanDoItAll.AgentFramework.Persistence/History/FileHistoryFact.cs","18"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/AccessContextReference.cs","42"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/AccessContextReference.cs","86"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderCatalogClient.cs","48"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderHttpRelayClient.cs","404"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderHttpRelayClient.cs","419"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderHttpRelayClient.cs","507"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderHttpRelayClient.cs","512"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","62"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","137"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderSourceUriPolicy.cs","368"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayPolicies.cs","184"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayPolicies.cs","212"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayThinkingPolicy.cs","44"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayAdapterRegistry.cs","62"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","589"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","769"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","1229"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","1236"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Http/SharedProviderRelayRequestPolicy.cs","1241"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogTransportContracts.cs","43"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCallerIdentity.cs","25"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderDatabaseTransferGuard.cs","36"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderDatabaseTransferGuard.cs","53"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderDatabaseTransferGuard.cs","56"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderPorts.cs","43"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderPorts.cs","73"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderPorts.cs","82"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderPorts.cs","143"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderCatalogContracts.cs","361"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayDescriptors.cs","55"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderImageExecutionTargetResolver.cs","79"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderHistorySource.cs","50"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderOpenAiContracts.cs","81"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderOpenAiContracts.cs","165"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderOpenAiContracts.cs","169"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","63"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","192"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRoutingModelIdCodec.cs","239"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderThinkingCapability.cs","37"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDetailStore.cs","90"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","19"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","36"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","38"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","72"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","73"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","74"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","75"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","76"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","77"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryDatabaseTransferHandler.cs","78"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","36"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","49"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","120"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","183"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","245"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","278"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","397"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","451"
"inline.all_any","src/Integration/CanDoItAll.SharedProviders.Abstractions/SharedProviderRelayRuntimeContracts.cs","544"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryQueryBinding.cs","14"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryQueryBinding.cs","38"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","17"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","18"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","19"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","20"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryCoverageReader.cs","22"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Abstractions/HistoryCanonicalInvocation.cs","7"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryIndexQuery.cs","11"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryPartitionStore.cs","52"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","59"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","120"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderManagementService.cs","370"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Application/HistoryTextCapture.cs","16"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Abstractions/HistoryInvocation.cs","52"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","41"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryRetentionStore.cs","42"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Abstractions/HistoryEvidence.cs","97"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Abstractions/HistoryEvidence.cs","101"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryReadStore.cs","55"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryReadStore.cs","74"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderProfileDeletionPolicy.cs","70"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderProfileDeletionPolicy.cs","79"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceIdentity.cs","24"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceIdentity.cs","26"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistorySourceMaintenanceRunner.cs","72"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPublicationApplicationService.cs","92"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPublicationEligibilityPolicy.cs","89"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPublicationEligibilityPolicy.cs","168"
"inline.all_any","src/MAF/ProviderHistory/CanDoItAll.AgentFramework.ProviderHistory.Persistence/HistoryTextProtector.cs","17"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderPublicationService.cs","28"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRelayApplicationService.cs","88"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRelayApplicationService.cs","245"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","197"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","198"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","265"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","382"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","431"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderRuntimeProfileMaterializer.cs","464"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceSecretDeletionReferencePolicy.cs","25"
"inline.all_any","src/Modules/CanDoItAll.Modules.AgentFramework.ProviderManagement/SharedProviders/SharedProviderSourceService.cs","66"
